<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19850722,000000,0.06696,0.06696,0.06481,0.06481,222538284,0
AAPL.US,D,19850723,000000,0.06481,0.06574,0.06358,0.06358,195216748,0
AAPL.US,D,19850724,000000,0.06358,0.06451,0.06234,0.06234,195242660,0
AAPL.US,D,19850725,000000,0.06388,0.06451,0.06388,0.06388,364615428,0
AAPL.US,D,19850726,000000,0.06388,0.06451,0.06388,0.06388,151046092,0
AAPL.US,D,19850729,000000,0.06388,0.06388,0.06172,0.06172,89974400,0
AAPL.US,D,19850730,000000,0.06234,0.06296,0.06234,0.06234,103531464,0
AAPL.US,D,19850731,000000,0.06234,0.06296,0.0611,0.0611,93162816,0
AAPL.US,D,19850801,000000,0.0611,0.06204,0.0611,0.0611,59671912,0
AAPL.US,D,19850802,000000,0.0611,0.0611,0.0608,0.0608,112733740,0
AAPL.US,D,19850805,000000,0.0608,0.0611,0.05925,0.05925,106849464,0
AAPL.US,D,19850806,000000,0.05925,0.0608,0.05864,0.05864,72995660,0
AAPL.US,D,19850807,000000,0.05864,0.06172,0.05709,0.05709,175593988,0
AAPL.US,D,19850808,000000,0.05832,0.05864,0.05832,0.05832,171005820,0
AAPL.US,D,19850809,000000,0.05864,0.05864,0.05864,0.05864,70533144,0
AAPL.US,D,19850812,000000,0.05864,0.05864,0.05771,0.05771,63637888,0
AAPL.US,D,19850813,000000,0.05864,0.05956,0.05864,0.05864,49044020,0
AAPL.US,D,19850814,000000,0.05864,0.05864,0.05616,0.05616,335479412,0
AAPL.US,D,19850815,000000,0.05616,0.05678,0.05555,0.05555,121728576,0
AAPL.US,D,19850816,000000,0.05616,0.05709,0.05616,0.05616,96921448,0
AAPL.US,D,19850819,000000,0.05771,0.05864,0.05771,0.05771,55394796,0
AAPL.US,D,19850820,000000,0.05864,0.05864,0.05864,0.05864,77480136,0
AAPL.US,D,19850821,000000,0.05864,0.05864,0.05864,0.05864,89119020,0
AAPL.US,D,19850822,000000,0.05864,0.05864,0.05709,0.05709,142699308,0
AAPL.US,D,19850823,000000,0.05709,0.05771,0.05678,0.05678,50936248,0
AAPL.US,D,19850826,000000,0.05832,0.05832,0.05832,0.05832,41267408,0
AAPL.US,D,19850827,000000,0.05864,0.05864,0.05864,0.05864,49666080,0
AAPL.US,D,19850828,000000,0.05864,0.05925,0.05864,0.05864,47384976,0
AAPL.US,D,19850829,000000,0.05864,0.05864,0.05709,0.05709,64933932,0
AAPL.US,D,19850830,000000,0.05771,0.05771,0.05771,0.05771,49614244,0
AAPL.US,D,19850903,000000,0.05771,0.05771,0.05678,0.05678,43341188,0
AAPL.US,D,19850904,000000,0.05709,0.05832,0.05709,0.05709,55031920,0
AAPL.US,D,19850905,000000,0.05709,0.05771,0.05709,0.05709,37975400,0
AAPL.US,D,19850906,000000,0.05771,0.05771,0.05771,0.05771,107393800,0
AAPL.US,D,19850909,000000,0.05864,0.05925,0.05864,0.05864,153119808,0
AAPL.US,D,19850910,000000,0.05925,0.06019,0.05925,0.05925,140910692,0
AAPL.US,D,19850911,000000,0.05956,0.06019,0.05956,0.05956,100783768,0
AAPL.US,D,19850912,000000,0.06204,0.06204,0.06204,0.06204,128649652,0
AAPL.US,D,19850913,000000,0.06204,0.06204,0.0608,0.0608,81627588,0
AAPL.US,D,19850916,000000,0.0608,0.0608,0.05864,0.05864,42796864,0
AAPL.US,D,19850917,000000,0.05864,0.05864,0.05864,0.05864,212636172,0
AAPL.US,D,19850918,000000,0.06234,0.06234,0.06234,0.06234,138966560,0
AAPL.US,D,19850919,000000,0.06543,0.06543,0.06543,0.06543,215617184,0
AAPL.US,D,19850920,000000,0.06543,0.06574,0.06451,0.06451,156489600,0
AAPL.US,D,19850923,000000,0.06481,0.06574,0.06481,0.06481,137229792,0
AAPL.US,D,19850924,000000,0.06481,0.06636,0.06358,0.06358,101950268,0
AAPL.US,D,19850925,000000,0.06358,0.06358,0.0611,0.0611,120925028,0
